915,1.355,10500
916,1.392,10500
917,1.405,10500
918,1.396,10500
919,1.378,10500
920,1.368,10500
921,1.402,10500
922,1.371,10500
923,1.363,10500
924,1.396,10500
925,1.358,10500
926,1.395,10500
927,1.408,10500
928,1.363,10500
929,1.427,10500
930,1.380,10500
931,1.416,10500
932,1.464,10500
933,1.390,10500
934,1.431,10500
935,1.385,10500
936,1.400,10500
